feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
1.690525703800356,-0.4659373705408328,0.0328201636785844,0.40751628299650783,-0.7889230286257386,0.00206557290594813,-0.0008903858579313628,-1.7547243063454208,4.440111540942006
1.0176580056634932,0.6004985159195494,-0.6254289739667597,-0.17154826119572117,0.5052993741967516,-0.261356415191647,-0.2427490786725466,-1.4532414124907906,1.5743150580138259
0.5545803118918878,0.12388090528703843,0.2744599237599636,-1.5265245318698402,1.6506996911864755,0.15433553545635803,-0.3871399432863881,2.029072220761112,13.572541119813689
-0.04538602986064609,-1.4506786991465748,-0.4052278554276867,-2.2883151019717225,1.0493965493432547,-0.41647431852001854,-0.7425535252045677,1.0724701315754954,6.394536890218816
-1.6510755894058389,0.535429356326091,-2.0644148031211755,-0.6621593396668087,-1.2042198455997326,1.461975627213524,1.7661608779293339,-0.3294137519130651,-16.865896641966856
0.8407332421435357,-0.17998640125235033,0.5680618873279819,-0.7528371964214647,-1.708339203167056,-1.803098658479741,0.38312185175751196,2.2475950528076996,17.00078208030662
0.269411630507887,-0.5246046194008523,1.9120188623319405,0.23730184663719345,0.10143398521161544,0.25257773555531754,-0.13237719756684715,-0.3094763405888804,5.076399568317765
-1.4349634660355541,0.5016241231810408,-0.09477545043989416,1.1930859223440107,-0.3688184684478463,-1.9063698785304681,-0.0996106318948645,1.6995372967466809,3.2814305282298024
-0.38342312293151254,-0.8898568610207493,-1.193591922258183,-1.0500168110753734,-0.30019373680016304,-1.1799820934582053,1.4976391155975834,-0.28263523607538044,2.8147570500225063
0.10864837149473018,1.4382395207337566,1.5033185204169108,-0.21273296701756084,0.3319742154884982,0.7350265843773598,-0.1928554603497804,-1.7780128529585086,-6.234846417650272
0.6547057037031101,0.8943523048205326,0.4155026142980106,-0.9235446567132176,-0.19602731230796547,-0.5907698188631366,-0.29971123732782745,1.296885192726673,8.447713799208461
1.5295796333931557,0.6694181934096611,0.5487451197783295,0.6766289895558858,-0.012242186606443108,-0.07566346148706628,-0.6736451873760739,-0.05586745005007389,7.986806001630914
2.2599469866262614,0.8690393292538257,-0.34211702342686306,-0.4719266521335214,-0.8644899915857458,0.3743703497375756,0.3915456935025806,-1.4431216570009382,-0.7013948370685887
0.48633519724170227,-0.569472270518497,1.4267211566488358,0.15684398370418373,1.7177300496602352,-0.4581267928860093,-0.2879838665207813,0.2998083522698998,16.089566192560074
1.0559482991645386,0.5658824886274059,-1.233523943727563,0.18290070161476676,0.022244738540560485,-0.42906859355599203,-0.6481052928923601,1.7475772393486444,7.977356280312771
-0.3903864813615635,-0.8459226371278078,0.6371128328124404,0.13062297726225314,-0.07581386630591783,0.7813018110504925,0.48862541589268554,0.3621900009510927,1.2245374219611795
0.9642004843914092,0.2836364238347902,-0.6169219490904727,-0.3622822284197235,-0.520972335304312,0.20972205697660057,-1.0779848942507055,-1.8324259667285763,-6.040624959505729
0.08815492459839569,-1.3365205499556942,-1.9519780985451252,0.3733307838166882,-0.7110531961235406,0.49612542223907585,-0.5308537519246391,-1.1219623882055798,-6.214305554477065
-1.2435175138560157,-0.5149272227037109,-0.27338280624577976,-0.8234600840161935,-0.2811079128134188,-1.5361022962124746,0.01448894497627659,-1.7936487418003788,-2.2677756991965143
-0.19385631695423103,0.6972941097795758,1.091938802244823,1.7143802468690919,-1.5562876468486921,0.7587252005544856,1.206282194115847,0.9805569848379664,1.5894241123830575
-0.9293238151062385,0.4117968311159789,1.8600556722271453,-1.497273642356595,0.4763377002572523,1.1122904856590823,-0.6965910156586035,0.5829703032859553,0.4295365259709736
-1.0708925079948706,-0.8122085814317389,-0.8170802468288473,0.19230769881891904,-0.09098126603276784,0.9541152077220648,-0.9402791142389414,-0.1312756500924986,-5.207737269938256
0.9610764636135062,0.5607771722349455,-1.324641335581231,0.6652036849577115,-0.4784178798045658,0.3853865378946492,0.30068041502290827,1.2193188839686289,2.7881743929868055
0.11655993973536867,-1.8538058715077061,-1.3698597189791943,0.7311543854273908,-0.25831633323761105,1.1379790600940631,0.27343881793102437,-0.7490657359455261,-1.4080256887783846
1.0824067597232148,-0.8073976815291606,-2.052635508275344,2.063795551062848,-1.9107488776221957,0.6364128589793191,0.9388517689586727,0.1470658631015921,1.4484577985813538
-1.6833968436380886,1.0150149354608902,-1.441543716638465,-1.3436285648904664,-0.36166831266496646,0.7885045741169973,0.3001139057307936,0.8107682857875183,-10.940167924145609
-0.4436438305470435,-0.17218328655595963,-1.137136788165199,-0.3168654532226759,0.5931281518098956,-0.2998280539751196,0.4754595548146154,-0.5732742515495193,-1.5398212898159873
-0.5923915927897515,0.039168649727583306,-0.19488150280829059,0.592385242601458,0.1782902416059603,1.7403462953928241,-0.21949450451100086,-0.22725264975630077,-6.2232307095598784
-1.0401310637851955,0.02277796741918609,0.6828289386721993,-0.7402956414063618,-0.049672262759627765,0.7185567601798368,-0.12690914901069156,-0.5191373011482261,-4.8850788731545665
0.9730931507802032,0.09701956555626447,0.3965645057428825,1.1713934502105185,1.1453159184696329,-0.34720418247402257,-0.5254297194729187,0.28430893333213136,12.191723405981591
-0.13278753523879958,-1.8998613192823477,1.2753617346658876,0.01936132749925657,0.7363779666484662,-1.1729165642801698,1.2882035587583935,-0.5882628060623066,13.940326040023914
-0.10766707347332763,-1.401424669727377,-0.1669497367315875,-0.22980393269077168,-0.18536053915171957,0.438504742755819,0.060345847868502576,0.9757826250950817,8.736168231646298
-0.4681581856513861,-0.9960159087143641,-0.01910639162006163,0.6283680363037837,1.2446417729678254,0.8139214355639384,-1.7654406676583267,0.37705835806021587,0.3261428279316476
1.4603717729212342,0.06257636634668023,-0.5160425001420264,0.30916085269295923,-0.5032419842210952,0.6391131659040538,-0.012994471457617379,1.3930001299965031,11.66168094036779
0.499502748490931,-0.7238846865956636,0.604631283883467,0.9360117002311108,-0.5684558547947647,-0.42579440249513056,-2.3051832736012074,0.9034059889654352,9.557447381014883
-0.5877543839497932,-2.1223494720326914,-1.7687717000796903,-0.2229501564455013,0.7606599704311066,-0.08906461881002403,0.47177775912678166,-1.1014996267250712,-1.8523715231438476
-1.34136562707248,0.8857208066664711,0.4921444591748181,-0.030508849941407817,1.2820926250177223,-0.9511904580877306,-0.42026632180736134,1.0263713308127662,4.900981581585332
1.8377943921981248,0.008425599966532707,1.6795194076013296,-0.6025106149433088,0.32974984812772645,-0.1738235830168134,-1.588248456390394,0.25797283504285784,18.065078554059887
0.9327496931183914,-0.14826702394121333,-0.07045512525645098,1.3929273169293201,-1.2497135702004163,-1.4975883184272776,-0.6540391445801527,-1.1966227860707963,6.712101436837214
1.3462892764595866,0.30968911753451916,-0.8640931041744787,-0.6144791634802568,2.8610671907227583,-0.6100900460933781,-0.7620246675513062,0.3043071699288759,13.564459961020898
0.6382524596744971,0.22168183857447232,-0.908625866473386,-1.1591870700638947,0.5961405532482851,-0.0541901860225453,-1.6414329702386192,1.1710009933340728,6.359246288099551
0.7753290105104936,-0.24095421610563522,-0.26026392267687554,0.23145978839250378,-0.68700924339027,-1.3483124601599268,0.32251775665879234,-1.4390865712132557,3.7199188507573018
0.39072680328906206,-1.4412074688509382,-0.09920923029280436,-0.13564453855518557,1.7826292596410553,-1.0643833095839195,-1.41494581875732,-0.6461773057728152,14.415774337946102
-1.1237324264540718,-0.5897624660822641,0.4208009787746427,0.7719774290023502,1.6595612759670786,-0.7366741715797671,2.6385388020004976,1.9821853304845491,12.75292693994081
-0.2035268000502686,-2.2914199790948055,-0.08311230588460812,0.07250768363502956,-2.2992488779092026,0.07383185757494175,-0.20015426282671603,-0.7857112844496886,3.0453250136718424
0.6266291978304716,1.0053483801272336,-0.48617722506569383,0.22947976054597788,-0.6547918670799658,-0.7866055231886101,0.07949672056999453,0.5234215590696311,5.789249079666244
-0.5632928587213418,-2.213669761648418,0.5857848426842117,-1.5965578132681377,0.12199862323379705,1.779026231224436,-0.016829545305062484,-1.1897500046585723,1.5307036747355987
-1.461179046618259,1.170461525344169,-0.016948495512334197,0.5397384919420447,0.9263017979429656,-0.04900229383858043,-0.3086042386373781,-0.9473476971833681,-12.795505662030493
-3.082504765717661,-1.5180004939614387,-0.0695935067567302,-0.17526201629695312,0.40355987305553453,-0.12668683820796836,0.1593575124787956,0.7877987916407334,-2.1327711985529927
-0.8850449385797408,-0.28715789915396234,-1.6072128318129555,0.9728927879931377,0.03841792093519608,0.489822137131927,1.542483150268954,1.0795458454539222,-5.8216140673162995
-0.06000144301868187,0.7876853416130717,-1.4317041146192901,0.4339094463393806,0.13891007496547333,-1.6182690091954535,1.3373200279375046,-0.7040771762567811,1.1778713517837325
0.6832287197221967,-0.4199349315902965,0.9935428899461082,1.3122617634995941,-0.8300494780706381,-1.5303986938793361,-0.1314100496126187,0.8489166370272815,16.156311738012146
-0.3713121626087335,-0.6135235839564444,0.48828225611598014,-2.7615174680703904,-0.6647155734837235,-1.383796301504306,0.2948137038455425,-0.7362492908042426,3.730982974614201
-1.1151676581210264,-0.35383117391136315,-1.4684084220955664,-0.013123743394290812,-0.6823723506305754,-0.37741903677609495,-0.71713809637102,0.9122629008524751,-4.809874764891898
-0.10885368184599764,0.5245118326592423,0.47978534751115964,-0.8061509535362693,0.5699733484544289,0.34910847424222224,0.31364856817711967,-0.39869328160449397,-0.845176655345516
-0.42684409071304025,0.7855519815381077,2.1819595671986947,-0.8301271569502884,0.534448207723997,-0.36625252824305515,0.7848565993019057,0.4383133073481328,5.44668785270491
1.0601255494198738,-2.7947847617545816,-0.6010826783164164,-0.9881852182648735,-0.10798767132937905,-0.7238657810517125,-0.6409755575397992,0.6818598200916514,18.711033658886635
1.9019281443998326,-2.823830566361389,-0.3104500066067672,0.31205379190256133,0.004733099553851422,-0.3451350852498921,-1.353467553907091,-0.9426723566426546,15.544934960526218
0.7249819732044651,1.0757624603064544,0.09667458316429639,-0.8361723700478649,0.09571096956650615,-0.24003977802267867,0.5456046200668676,0.11829911768474807,7.33002225590177
-0.621789515797658,0.1906730652790518,-1.179404683692706,0.8200119188575723,1.1823352268296694,-1.178504068822574,0.42104696495269284,-0.9912622584059789,-3.1365719061215063
1.0716843607791755,0.9041186180340225,-0.2301781449446131,0.9949337094432062,-0.4310911560411398,-0.6430098315019632,-0.5687198945890353,-0.14085080288400628,1.1072584630800324
-0.32341162364400444,0.15434498642756528,-0.6150585442022168,0.7646961050444676,1.020969250803473,-0.49586192861413836,-1.4271747602971605,0.7238732351994656,7.920928991028854
1.1385566143318389,-0.16324839418482348,-1.2865170574421656,0.2667609177130977,1.5246681290077484,-1.8763265960304925,0.47792569565920695,-0.3136345386345458,10.074447894622605
-0.855673784381535,0.49819954434204405,-1.2988298839583945,0.2969447093735229,1.3132589490093318,0.1766893485364619,-0.8763224285128013,-1.779308714189156,-13.450275165972679
-1.2819581823068567,-1.8412221298950011,1.5996324299303215,-0.2494845009310909,-1.0451640293952655,-1.2982087106784403,-1.0672453145623928,-0.3358428718030399,8.186017247605049
-1.2826106143916156,1.6763075942904078,-0.7473893909910587,-0.7825828937014141,0.3077581696554578,1.4505843561974607,1.3239760483922551,-0.48781932700208247,-11.38393294099059
0.2554280224485768,0.14929544948506882,0.5298944915071434,0.25570463402200017,-0.9438283827641728,-1.260190121050606,0.17565554710978867,-1.1835381169098393,2.68173699640771
1.3632233885660603,0.0399298116709347,-1.0260775627122463,-0.3216348520233525,-0.5073072895842213,-0.13123982066428486,0.9458488496495835,-1.4444279324225524,1.6526687832242022
-1.867576735251714,0.33805095301867694,-0.17728286732464843,0.16322503808767205,0.4445465364536674,-0.1810483774096944,0.7996897369928975,-0.8930015199534865,-6.62960226024773
0.06437759426203765,-0.8307620094000847,-1.129905668426136,0.6154489093003492,0.5690531419552108,-1.9419800807951197,-1.1219992415883733,0.2919843300166146,7.969068896950821
1.0702320445929348,-0.6659603217218306,-0.18381012037908717,-1.4133466221230166,2.5108113831037593,0.47512118013800825,0.8946131074533024,0.6580208710366936,14.313231291945145
0.9332436573582384,0.6080829028098207,-0.33518754189609096,0.7440132355281204,0.07913993527138141,1.2965760613912092,-0.7355478421025442,-0.5412605723442014,-0.24265924296711483
0.6611542144005746,1.2796454343432246,0.14516133127825984,-0.7125277472709696,-0.1189558721111861,-0.49822407906356514,1.8968375800678128,0.8987091496440474,5.955897586833319
1.2644430006052776,0.3015447430673665,-0.5551230292552982,1.1732636445417661,1.6539495335997993,0.5819592968196304,-0.024252318844939297,1.080973780194881,14.05126774270305
-0.37111485120238485,0.7645405872093832,-0.7115842163038688,-0.9703658889653449,0.566444879908375,0.33793020842403404,1.9043063743419724,-0.28010706448125594,-5.8980661012160525
0.023447554802563643,-1.1399393153086468,-1.869280239002512,-1.7808150511343273,0.4631078841991788,-1.1766390898864887,1.1267869629416127,1.422266792418647,8.81569453310815
-0.28540350370480966,1.6584247832723964,0.22719967660351334,1.1249545822730105,-0.22570634108785412,0.9591708195731121,-0.9433171828468427,0.6226824902665032,-5.644462005487795
-0.4592170466214602,-0.13055979701781648,0.6317185673302277,0.1727117009705753,-0.07437496718747871,0.7277791575526039,0.8032062445425182,-1.3850070531299699,-5.239188047403602
0.5589443657448973,0.6710010554215151,-0.751719444624395,0.38580081270264516,-1.3242333805901119,1.4393241026295867,-0.23765427351416743,-0.07856028002983671,-6.514403138799798
1.1973919612451351,-0.14274106749760826,0.5988877823594154,-1.0474003095341626,-0.5697548242858897,-1.3924573831271485,-0.20818463803482107,1.0310354281344192,16.994235937827366
0.22360818440474906,0.8842776310892119,-1.0262076661201502,-0.8832273838851146,-0.4655431706644318,0.5725729272958237,0.3564286294632258,-0.015289143685435895,-0.5122761155526798
0.6226293443729812,-0.15139843111419726,-0.02152446941798074,1.3048348292901781,-0.5862686980868325,0.18268113658013194,1.6119448089057997,0.10190470216922498,2.100060156533281
0.706553477523711,-0.6066817802188526,1.95652038437896,-2.249631219102697,-1.1343220379003554,-1.0538441451140999,1.619803533173566,0.3524811312437397,13.673075163881474
-0.2623269823554671,-1.2817579199305107,0.3641290429008308,0.11403377930053024,-0.6929694030917044,-1.4915271533979766,-1.1027577257365626,0.21341279120336062,6.613347156911875
0.31101078963391965,0.07314359381293514,-0.15158510989494492,-1.7687369612236297,0.048770154115636635,-1.0325349383413915,0.041789799173244574,0.46505059254194153,7.863042777525519
-0.6757755008231692,-1.023070576601597,0.9936111483661048,0.3517971874244916,-0.6366256114290973,-3.0003161428768754,-0.0491254538666517,0.6291381857901404,13.423203091819065
1.1215568973257142,-0.6778593548191499,-0.643030767370808,-0.4429067266657989,0.8379218331613348,-1.1747180263734127,-0.11287689914876352,-0.925744541267294,7.663196498649884
0.2685484901155308,-1.5546846890803145,0.3761601984027995,-0.49664691317351306,-0.22403830580295694,0.5257542171139061,1.1438134775456952,-1.696987001023619,1.5811842799848417
1.0035550711795451,0.558156002955815,-0.2946918962861557,1.4039995128750826,0.1886502259758448,1.2934368040854605,-0.5927896227962476,-0.8667197646556454,-1.5750831360991975
1.224657113099808,2.16427206334476,0.6337852603442085,0.8911847614807619,-0.47389831182591596,-1.3251676077482162,-0.22596905666004183,1.5003187941662075,8.603909802056089
-1.8604588567167315,-0.495327230643237,-1.9145402439876114,0.10826921084579202,0.874244474231279,-1.2427320420566015,-0.4093916267194725,1.3257469211009223,0.5470810298464016
-0.08846666811179509,-1.2392470364708794,-1.3162606440846163,-2.014647499605333,0.7732946751244567,-0.7461219217259444,1.0506805746784256,0.8670289355600375,6.8905363926384116
-0.660029751956184,-0.5279538368441216,0.7786342095788252,0.14942769629865837,0.2678294788458213,-1.6470903445005867,0.897712095254229,-0.8753257363647392,9.206152599150087
-2.26950436144864,-0.6169252532079591,0.42199624083616055,2.0971260086764016,-0.3728264242622591,-1.329781607992076,2.1234736087841664,0.1602379480586328,0.4959002959879898
-0.2611726334783476,-1.0759869393691115,-1.0039779920586989,1.4786726757826285,-0.270690800211987,-0.5378088017603541,-0.509912782394825,1.5678658130950267,11.0069563021999
-0.5894136783632421,0.6281595982354045,0.2661418997657463,0.239265866720492,-0.8772512770502505,0.6585542379738831,1.6086320154104339,-0.05218362533825597,-0.14363375282598057
-0.9197457644098951,-1.291373684910147,0.19071751006259768,-0.27198405034523493,-0.10437404794006225,0.011828519582311278,-1.475612657320996,0.7814852237329105,5.051968323028548
0.23431805523009872,-0.07461612393554443,0.23185719716978628,0.9261428879037766,0.05342464189939637,-0.8502339472898822,1.1662331459861697,-0.43332384604221913,2.935617010146898
-0.7254700175869702,-1.5619958452849945,0.007915004348579202,-1.0476436935258135,-0.5191330021137424,0.4492874418221649,0.033269880786608405,1.0162872276846941,6.416245293558008
0.3051372957692629,-0.4038954485401081,-0.3297027446919785,-0.5073739688389253,0.6463712836645438,0.021466390736198514,-0.4109204222917223,0.8449231143384001,5.750997251550764
0.0962860130877467,-0.4655353320273218,-1.5123973314541892,0.4374718452979911,0.23870862901751708,0.05133122027037908,-0.43406606584956925,-0.8334856106213454,-0.6174254715101
-0.22669793926812634,0.23142607853449187,-0.1278508737439989,-0.14471157582829677,-0.46817557476782873,0.3389049477351224,0.23362611298455863,-0.7524112722364255,-5.09706659432348
0.7602643840062994,0.7913567461670563,0.813595548793919,-0.13064604732368376,-0.19416131452210558,-1.159170873848092,0.7546602328078649,-2.1357929119246677,2.6547266973340147
-0.39095907772904465,-0.3398404156985216,0.85621870809415,-0.000613178603252388,-0.9644691597373529,-1.4267654651606028,-0.7291336885866828,0.10660921261951628,7.148529534375555
0.05504673402177332,-0.19762588007175733,-0.6843291901026278,-0.2101306680992241,0.9977629419641999,-1.1004284588385944,0.03364331432668916,1.6185692195160617,8.851776907188167
0.5543283201057067,-0.4559356210989102,0.6609719424843524,-0.7520242155817684,0.007047689107622504,1.554035196415592,1.8941361035186786,-1.708629636160662,1.836124368958819
0.7000673636620685,1.9486125490085424,-0.545339010830324,0.2589906290811432,1.507240539460481,-0.4925208469368727,0.45202410706043283,-0.0592065062831487,7.781223632944
-1.9253666853128726,0.3461213653054201,-0.18411982534639698,0.9281312773707084,2.093387196553625,0.6838914932936244,-0.3673973616468488,0.45015097863906695,-6.085059400253034
0.20178158237294325,1.0229803053184554,-1.438787793838725,-1.1663274871400955,-2.0451825296913135,0.6070845445869183,-0.019006668794167018,-0.6401378759155529,-10.804742665538
-0.725246950729464,-0.5721912326725684,-0.9278157101328715,-0.32140160542431323,-0.4942158090791054,1.3899742495946696,0.32330734839283787,-0.8185225495657003,-10.251663414529059
-0.5838861212220219,1.1989402600033743,0.4524273479706264,0.2951825939889537,0.7206467093310964,1.5861132468097012,-1.2173192526187955,-0.7456745198511872,-8.67935286384138
-1.7406196612280875,0.49488097243756296,-0.3788183911799009,-0.6718510611458011,-0.762228777063014,0.6913565002830215,-0.14208021187954684,-0.5305222928842442,-12.217220269435437
1.2553605599485689,-1.046072932745968,-1.2643791400656847,2.5946454127955514,-0.3677317182268747,-0.5434712731216395,-0.7274203534688819,-0.13689497880257595,8.77475936760116
0.7827439825033211,0.7534630450677423,0.5440577668492355,-0.2786023409624966,-1.4900737878078179,0.28295585957645847,1.518797191287471,1.0692786247821269,7.476602706109466
-0.16825826394636972,0.8025375945506402,-0.3854920006420483,-0.05514806731326931,-1.2343649203237947,-0.315427971290001,0.14056545721159885,-0.16904205798971872,-2.077595292118395
0.7699631232905594,1.8836741015084058,1.321637648302766,-0.3049527446832278,-0.7311830168750274,-0.6526596562005005,-0.9777989792054598,0.03401336924214472,1.5818602265056376
0.4211186682176753,0.18303950058853105,0.19365000462550794,0.15820019276916414,-0.13205410073674043,-0.742356236499713,1.7246458962284568,1.0475316571321267,6.372341973836621
-0.9082558525031752,-0.9052415680914347,-0.5862703257750248,0.0330287404965394,1.2590460688402323,1.0148467289881067,1.0677503560402306,1.0878342441984932,3.2194368432052833
1.1064023389990294,0.7366895878292634,0.45450363267518584,-0.11905422440477204,-1.7437682099080152,-0.12922216254019878,1.8019777288201053,-0.539966336706831,2.288313855045128
-0.6256933497839003,1.0174155248650796,0.08062482607496368,-0.4800530049588564,1.5576631399155774,0.6241558478779792,0.7575779346415388,-0.564575408542832,-2.190809793442959
0.4970517092741547,0.37649293179376614,0.7770780096551719,1.149169645161332,1.1260735091737724,0.17049081485056608,0.6894993276820002,-1.1450780467183068,6.439685281307788
0.6436121147216459,0.6843149764745574,-0.38885423172474176,-0.7737478467983153,-0.058757317595532446,-1.2134531149834207,0.3408806897811934,0.29470115843202976,7.1845653031300145
-0.9485676161831182,0.04756760290702959,1.0677126777517512,1.0626101711635265,1.010540999817083,-0.15035996874013627,-0.33813335910933245,-0.39086288581510686,0.8782313650155024
0.5926797117035582,2.3518673005098214,1.4050042071587765,1.5857728876753914,1.3499044829194444,-1.6127649143424707,-0.20071925227522927,-0.4326443482602227,6.69139690499624
1.2495777134341548,1.6883857965514786,-0.6639177712743008,0.03866035219202331,0.5571765317734478,-0.48845657052440383,-0.6285217021012837,-0.6774392378782009,-0.2026081715650433
0.8848879535077754,-0.9091182468293486,1.1353174220743525,0.08685126831779794,0.7516674490665171,1.545037911585166,-0.6689266260427517,-0.8166781929936567,6.105148032706891
